CustomerID,Recency,Frequency,Monetary,Segment
15108,142,3,1159.25,0
15109,246,1,484.95,2
15110,24,4,756.4,0
15111,29,3,1567.48,0
15113,10,3,3608.94,0
15114,30,10,2760.56,1
15115,18,1,340.11,3
15116,18,4,1352.75,0
15117,15,5,1359.78,0
15119,246,1,226.45,2
15120,134,1,318.87,2
15121,50,2,457.72,3
15122,114,3,1633.78,0
15123,7,2,2199.31,3
15124,23,2,184.19,3
15125,25,15,11528.48,1
15127,66,1,406.53,2
15128,60,4,1471.0,0
15129,50,11,3447.4,1
15130,170,1,330.11,2
15132,18,5,977.9300000000001,0
15133,128,3,982.42,0
15134,15,8,1387.99,1
15135,239,1,139.05,2
15136,3,4,1286.7,3
15139,240,2,178.96,2
15140,52,7,2354.25,0
15142,46,1,498.74,3
15143,226,1,259.45,2
15144,8,17,6580.44,1
15145,4,4,1194.73,3
15146,165,2,1327.16,0
15147,240,1,623.5,2
15148,11,1,301.29,3
15149,134,1,520.8000000000001,2
15150,17,10,5314.47,1
15152,10,13,4745.69,1
15153,31,1,329.25,3
15154,75,1,296.42,2
15156,1,3,961.49,3
15157,4,3,1851.07,3
15158,45,1,401.40000000000003,2
15159,2,30,18141.010000000002,1
15160,357,1,158.16,2
15163,18,2,304.47,3
15164,69,3,843.05,0
15165,373,1,487.75,2
15167,321,1,163.0,2
15168,26,1,106.56,3
15171,331,1,1289.5,2
15172,9,5,1624.05,1
15174,323,1,135.75,2
15175,72,1,224.14,2
15178,260,1,40.5,2
15179,18,5,2206.95,0
15180,367,1,87.5,2
15181,66,3,689.4799999999999,0
15182,154,2,622.85,2
15184,29,2,406.76,3
15185,70,1,230.72,2
15186,14,2,411.41,3
15187,2,15,4762.18,1
15189,1,41,16140.39,1
15192,120,3,1044.32,0
15193,61,1,499.32,2
15194,3,15,7576.58,1
15197,11,3,660.21,3
15198,92,2,193.64,2
15199,59,4,1268.7,0
15201,87,5,1236.54,0
15203,26,6,1827.8,0
15204,357,1,316.58,2
15205,85,2,653.24,2
15206,10,4,420.29999999999995,3
15208,1,5,870.12,3
15210,225,1,245.28,2
15211,60,2,894.4100000000001,0
15212,241,1,101.8,2
15213,319,2,328.35,2
15214,2,8,1661.44,1
15215,47,3,734.94,0
15216,88,1,96.6,2
15218,11,11,5756.89,1
15219,176,1,305.75,2
15220,52,6,1778.96,0
15221,366,1,403.25,2
15222,319,1,585.0,2
15223,226,2,755.75,2
15224,358,2,322.08,2
15225,234,1,409.40000000000003,2
15226,311,1,154.41,2
15227,37,5,1219.4,0
15228,66,4,3386.71,0
15230,239,2,429.6,2
15232,113,2,612.06,2
15234,277,1,197.0,2
15235,218,12,2247.51,0
15236,299,1,321.05,2
15237,2,4,1412.32,3
15238,29,3,946.99,0
15239,10,2,780.59,3
15240,45,5,1706.57,0
15241,67,8,1756.44,0
15243,74,1,316.68,2
15244,65,2,631.57,0
15245,134,3,2515.84,0
15246,238,2,514.15,2
15247,122,1,356.0,2
15249,32,13,6688.46,1
15251,9,11,10484.99,1
15252,36,2,740.78,3
15253,16,5,918.1999999999999,0
15254,127,1,300.36,2
15255,67,1,890.85,2
15256,149,1,98.45,2
15257,283,1,152.14999999999998,2
15258,169,2,623.16,2
15260,100,7,1810.77,0
15261,135,1,254.82,2
15262,324,1,178.95000000000002,2
15263,107,1,156.51,2
15264,64,1,393.74,2
15265,151,2,1506.1200000000001,0
15266,338,1,119.3,2
15267,22,5,1717.36,0
15269,24,1,118.80000000000001,3
15270,16,7,2089.49,1
15271,7,15,2507.07,1
15272,57,2,721.94,0
15274,4,2,716.57,3
15275,38,1,615.14,3
15276,66,1,135.31,2
15277,47,1,255.89999999999998,2
15279,355,1,290.51,2
15280,172,1,113.12,2
15281,59,9,2332.15,0
15286,50,1,240.55,2
15287,22,2,486.69,3
15288,43,5,2306.52,0
15289,29,3,939.78,0
15290,5,18,7943.22,1
15291,26,14,4623.3,1
15292,201,1,180.94,2
15296,51,6,3672.86,0
15297,10,3,641.94,3
15298,2,12,4799.9,1
15299,67,5,2903.81,0
15300,64,1,496.44,2
15301,51,12,5070.35,1
15303,290,1,574.02,2
15304,61,8,694.4000000000001,0
15306,64,3,1174.35,0
15307,96,1,205.3,2
15308,274,1,310.47,2
15311,1,91,60767.9,1
15312,75,4,924.85,0
15313,110,1,52.0,2
15314,199,1,327.97,2
15315,64,2,570.5,0
15316,327,1,165.0,2
15318,4,1,312.62,3
15319,284,1,204.5,2
15320,44,1,267.13,2
15321,71,3,2748.31,0
15322,86,1,679.68,2
15325,104,1,162.29,2
15326,334,1,311.71,2
15327,53,1,208.75,2
15329,39,3,1049.7,0
15330,32,2,714.96,3
15332,366,4,1661.06,0
15333,208,1,1028.56,2
15334,157,3,348.72,2
15335,54,1,173.97,2
15339,66,2,574.07,2
15341,81,1,2020.52,0
15342,130,1,406.09,2
15343,87,1,364.5,2
15344,1,3,563.94,3
15345,46,1,393.54,2
15346,333,1,252.42000000000002,2
15347,366,1,201.60000000000002,2
15348,72,1,158.04,2
15349,158,2,473.81,2
15350,373,1,115.65,2
15351,12,7,1960.1100000000001,1
15353,255,2,777.02,2
15355,29,2,277.05,3
15356,31,10,2766.5,1
15358,5,22,8347.2,1
15360,40,1,427.93,3
15361,362,1,418.92,2
15363,373,1,326.0,2
15364,96,2,913.19,0
15365,26,7,2314.32,0
15366,75,2,602.51,2
15367,57,4,1877.59,0
15368,21,1,446.94000000000005,3
15370,41,7,2386.05,0
15372,137,1,2007.3999999999999,0
15373,8,12,2415.91,1
15374,129,1,168.0,2
15376,40,3,1233.3600000000001,0
15379,169,7,3703.29,0
15380,9,5,1690.2600000000002,1
15381,268,1,282.29999999999995,2
15382,15,6,5955.71,1
15384,170,2,642.41,2
15385,40,1,316.88,3
15386,186,1,394.14,2
15388,270,1,140.54,2
15389,172,1,500.0,2
15392,5,4,1535.53,3
15393,16,2,231.86,3
15394,10,4,2183.54,0
15395,326,1,107.45,2
15396,113,1,288.18,2
15397,290,1,94.0,2
15398,16,2,1345.53,3
15399,1,3,815.77,3
15400,92,5,716.2,0
15402,149,2,626.35,2
15405,189,1,349.1,2
15406,31,2,510.71000000000004,3
15407,34,4,861.44,0
15408,264,1,267.18,2
15410,84,8,3450.84,0
15411,26,4,1358.88,0
15412,171,1,190.53,2
15414,10,3,774.9000000000001,3
15415,313,1,572.8100000000001,2
15416,65,4,3984.32,0
15417,85,1,508.8,2
15419,25,1,135.86,3
15421,59,4,950.36,0
15422,323,2,97.7,2
15423,38,1,43.5,2
15424,254,2,383.34,2
15426,19,5,1447.39,0
15427,33,3,1483.14,0
15428,15,1,93.78,3
15429,27,2,397.35,3
15432,23,1,171.19,3
15433,214,2,533.3,2
15434,8,5,1041.48,3
15435,22,1,149.29,3
15436,12,3,1122.53,3
15437,262,1,200.16,2
15438,131,1,156.57999999999998,2
15440,55,3,383.68,0
15442,249,1,594.0,2
15443,2,7,3236.91,1
15444,9,2,1418.26,3
15445,264,1,113.5,2
15447,331,1,155.17,2
15448,313,1,494.64,2
15449,26,3,974.52,0
15450,30,1,429.84,3
15452,30,3,538.73,3
15453,2,7,1388.37,1
15454,362,1,179.1,2
15456,283,3,447.22,2
15457,262,1,237.07,2
15458,25,1,161.64,3
15460,354,1,216.76,2
15462,94,3,234.6,2
15463,29,1,126.14,3
15464,338,1,972.95,2
15465,20,18,7354.62,1
15466,85,1,334.53,2
15467,9,3,524.88,3
15468,51,2,467.51,3
15469,50,2,538.55,3
15471,2,1,469.48,3
15472,113,1,371.56,2
15473,14,7,1771.2,1
15475,77,1,454.10999999999996,2
15478,40,2,1441.42,0
15480,116,1,905.5,2
15482,16,11,11014.96,1
15483,161,4,233.81,2
15484,1,4,3594.31,1
15485,30,3,2575.0,0
15488,93,1,91.32000000000001,2
15489,23,3,1134.28,0
15491,95,6,3100.09,0
15492,28,2,659.4599999999999,3
15493,33,5,2001.8,0
15494,21,2,1299.23,3
15497,18,2,1262.2,3
15498,3,27,13316.4,1
15500,8,4,1131.56,3
15502,16,10,6923.98,1
15503,363,1,147.09,2
15504,81,1,52.83,2
15505,53,5,3610.96,0
15506,23,3,979.26,0
15507,172,1,492.36,2
15508,189,6,1000.27,0
15511,12,5,909.23,0
15512,156,2,121.0,2
15513,33,19,14593.220000000001,1
15514,12,11,4139.46,1
15516,45,3,62.43,2
15517,233,1,267.03,2
15518,64,8,1942.45,0
15520,2,1,343.5,3
15521,40,8,2750.2,0
15522,33,2,398.84,3
15523,84,1,412.01000000000005,2
15525,2,3,823.42,3
15526,33,2,148.44,3
15527,19,8,2429.78,1
15528,254,1,229.33,2
15529,23,11,3992.68,1
15530,22,4,1502.35,0
15531,8,2,2007.44,3
15532,25,4,1571.03,0
15533,19,3,807.57,3
15535,173,4,536.4,0
15537,163,1,110.92,2
15539,7,1,538.46,3
15540,11,1,213.3,3
15541,114,1,85.13000000000001,2
15543,288,1,127.86,2
15544,9,9,3546.71,1
15545,54,2,292.71999999999997,2
15547,7,14,4954.84,1
15549,77,3,1689.51,0
15550,4,4,575.63,3
15551,37,1,436.06,3
15552,217,1,90.12,2
15553,60,1,437.23,2
15554,278,1,217.2,2
15555,12,16,4802.18,1
15556,24,1,279.77,3
15557,29,1,473.65000000000003,3
15561,12,4,800.59,3
15562,352,1,134.55,2
15563,22,3,1361.44,0
15565,50,2,173.16,2
15567,19,1,186.01,3
15568,3,3,758.29,3
15569,104,5,1375.71,0
15570,7,12,4165.52,1
15571,12,4,650.4300000000001,3
15572,5,7,2357.86,1
15573,32,2,599.5,3
15574,178,4,702.25,0
15576,38,1,940.6700000000001,3
15577,151,3,258.88,2
15578,162,1,127.1,2
15579,69,2,348.6,2
15581,156,10,721.63,0
15582,25,3,682.9100000000001,3
15584,24,4,725.11,0
15585,177,1,455.3,2
15587,50,4,913.6800000000001,0
15589,256,3,478.53000000000003,2
15592,47,1,388.58,2
15593,71,1,199.8,2
15594,16,5,1771.78,0
15596,101,5,1406.59,0
15597,35,1,324.57,3
15598,53,1,240.68,2
15599,27,2,761.74,3
15601,11,14,6776.56,1
15602,8,9,1297.8700000000001,1
15603,79,1,48.480000000000004,2
15604,52,1,216.39,2
15605,36,5,1198.23,0
15606,61,9,2920.16,0
15607,337,1,104.76,2
15608,28,4,1093.68,0
15609,184,1,298.48,2
15610,52,1,112.46000000000001,2
15611,10,11,1570.45,1
15612,36,2,195.15,3
15615,10,23,10399.74,1
15618,33,4,776.851,0
15619,11,1,336.40000000000003,3
15620,57,3,1553.18,0
15621,4,4,1293.03,3
15622,43,9,3659.61,1
15623,141,1,301.03,2
15624,117,4,588.13,0
15625,104,4,1534.26,0
15626,75,2,675.8,0
15628,5,9,2870.2400000000002,1
15630,45,2,1186.35,0
15632,16,8,3285.31,1
15634,17,1,243.55,3
15636,90,2,724.76,0
15637,53,1,223.36,2
15639,134,1,425.32,2
15640,4,15,12515.66,1
15641,105,4,1887.2,0
15643,192,3,664.0,2
15644,166,4,813.0,0
15645,19,1,611.59,3
15646,158,3,447.64000000000004,2
15648,204,2,657.35,2
15649,336,2,816.0,2
15651,37,3,646.3,0
15652,91,1,337.74,2
15653,116,1,48.0,2
15654,9,2,922.53,3
15655,243,1,560.67,2
15656,45,4,748.5,0
15657,23,1,30.0,3
15658,190,5,1024.1000000000001,0
15659,44,1,306.45,2
15660,25,9,1600.86,1
15661,317,2,309.8,2
15663,106,1,138.14,2
15664,51,1,386.43,2
15665,168,2,2242.01,0
15667,40,1,301.32,3
15668,218,1,76.32000000000001,2
15669,40,4,684.34,0
15670,297,1,173.05,2
15671,19,7,2657.13,1
15673,88,4,2881.02,0
15674,73,4,2111.89,0
15675,81,3,323.69,2
15676,19,3,3395.81,0
15677,49,1,657.23,3
15678,53,1,352.7,2
15679,24,4,781.28,0
15680,9,3,1333.68,3
15681,25,5,1426.16,0
15683,117,1,193.75,2
15687,9,9,2993.1,1
15689,120,2,254.1,2
15690,4,2,239.76,3
15691,252,1,136.8,2
15692,28,1,191.04,3
15694,1,13,6464.4,1
15695,267,2,409.98,2
15696,33,8,2676.51,0
15699,18,1,309.65,3
15700,172,2,696.68,2
15701,2,4,1542.14,1
15703,265,1,211.5,2
15704,140,4,2293.62,0
15705,201,1,143.1,2
15706,64,4,1060.56,0
15707,35,4,945.58,0
15708,41,7,3364.2400000000002,0
15709,284,1,133.25,2
15712,9,5,1072.3600000000001,0
15713,143,2,356.7,2
15714,12,2,330.88,3
15716,146,4,1118.81,0
15717,234,1,150.3,2
15719,33,13,5043.96,1
15720,24,1,598.73,3
15721,12,1,507.08,3
15722,36,5,2222.56,0
15723,365,1,203.1,2
15724,201,2,218.25,2
15725,15,1,415.25,3
15727,17,7,4678.96,1
15729,213,1,85.0,2
15730,66,3,1120.88,0
15732,212,2,294.12,2
15733,283,1,162.3,2
15734,115,2,1339.45,0
15737,15,8,1205.1200000000001,1
15738,19,16,4812.42,1
15739,66,1,449.12,2
15740,49,1,154.88,2
15743,16,4,784.46,3
15744,78,1,34.8,2
15745,19,4,1094.59,0
15746,134,1,196.88,2
15747,13,3,974.04,3
15748,40,1,149.31,2
15750,3,8,2465.48,1
15752,40,7,2637.38,0
15753,305,1,79.2,2
15754,51,3,458.57,0
15755,10,6,2364.25,1
15756,61,4,532.96,0
15757,66,2,714.42,0
15758,25,1,205.25,3
15759,218,3,253.04,2
15762,65,2,583.75,0
15763,32,2,1007.02,0
15764,88,6,3101.22,0
15766,64,1,315.06,2
15768,116,3,371.83,2
15769,7,26,48212.72,1
15773,6,1,635.6800000000001,3
15774,69,1,270.8,2
15775,245,1,104.9,2
15776,133,1,241.62,2
15777,241,4,1047.11,0
15780,184,3,475.28000000000003,2
15781,25,3,345.46,3
15782,10,3,2614.7400000000002,0
15783,11,1,246.3,3
15785,33,5,2249.07,0
15786,46,3,4932.2,0
15787,26,3,948.05,0
15789,358,1,351.3,2
15790,10,1,220.85,3
15791,44,2,1612.69,0
15793,15,3,965.61,3
15795,150,1,610.01,2
15796,1,8,2710.56,1
15797,113,3,2192.4,0
15799,76,3,884.14,0
15800,107,2,699.08,2
15801,46,3,1063.95,0
15803,51,1,415.82000000000005,2
15804,1,13,3956.39,1
15805,23,17,5528.4800000000005,1
15806,46,3,784.58,0
15807,50,3,903.9,0
15808,306,4,3734.9700000000003,0
15809,36,5,515.77,0
15810,79,4,1391.98,0
15811,22,6,2218.62,0
15812,107,5,1765.19,0
15813,208,2,1303.9099999999999,0
15814,17,4,1909.38,0
15815,64,5,2100.6,0
15819,49,4,1905.45,0
15820,320,1,206.98,2
15821,44,2,570.96,3
15822,3,2,885.47,3
15825,172,1,282.94,2
15826,56,3,1654.31,0
15827,73,14,1836.0900000000001,0
15829,99,2,636.14,2
15830,38,1,576.0,3
15831,58,3,751.76,0
15832,254,1,836.79,2
15834,70,3,1981.25,0
15835,44,4,954.09,0
15836,50,1,137.37,2
15837,65,1,391.98,2
15838,11,19,27256.68,1
15839,33,3,1048.49,0
15840,59,2,355.56,2
15841,73,4,1224.06,0
15843,304,1,118.95000000000002,2
15844,46,1,130.73999999999998,2
15845,18,8,3711.77,1
15847,38,2,389.27,3
15850,19,2,238.85,3
15852,187,2,160.71,2
15853,52,1,110.8,2
15854,4,12,2974.65,1
15855,137,5,712.24,0
15856,4,27,16386.31,1
15857,19,1,297.0,3
15858,16,5,1438.85,0
15860,41,8,977.21,0
15861,12,7,3000.36,1
15862,8,4,832.88,3
15863,26,2,68.84,3
15864,22,6,1936.3200000000002,0
15865,41,3,895.13,0
15866,101,1,230.53,2
15867,5,15,3806.1,1
15869,277,2,149.64,2
15870,33,1,354.09000000000003,3
15872,15,2,360.93,3
15874,64,7,4030.88,0
15877,2,2,493.28,3
15880,369,1,343.28000000000003,2
15881,312,5,501.39000000000004,0
15882,199,4,514.08,0
15883,2,2,396.48,3
15885,93,1,349.35,2
15886,60,1,181.09,2
15888,81,1,162.64,2
15889,157,2,427.57,2
15891,227,1,521.97,2
15894,253,2,262.9,2
15895,150,1,179.17,2
15897,194,2,222.05,2
15898,1,5,1388.88,1
15899,369,1,56.25,2
15900,24,1,351.11,3
15901,17,3,361.9,3
15903,10,7,5126.76,1
15904,8,1,164.68,3
15906,20,7,1567.69,0
15907,4,3,966.6,3
15909,174,1,191.94,2
15910,1,8,1232.18,1
15912,178,2,264.62,2
15916,16,8,1528.09,1
15917,248,1,123.1,2
15918,191,2,334.23,2
15919,20,2,639.89,3
15920,154,3,163.55,2
15921,173,1,336.03000000000003,2
15922,373,1,369.5,2
15923,373,1,127.08,2
15925,194,1,207.15,2
15930,67,1,426.63,2
15932,4,8,2495.87,1
15933,21,3,1107.46,0
15935,239,1,108.03999999999999,2
15937,64,1,145.35,2
15938,112,5,404.58,0
15939,90,13,5848.01,1
15940,311,1,35.8,2
15942,134,1,337.44,2
15944,277,1,325.1,2
15945,365,1,181.0,2
15947,83,1,1708.24,0
15948,8,2,955.24,3
15949,17,2,364.72,3
15950,32,4,1765.51,0
15951,9,2,708.22,3
15952,34,4,806.57,0
15953,15,8,1659.3799999999999,1
15955,24,14,4416.26,1
15957,32,1,428.89,3
15958,74,1,104.35,2
15963,20,2,470.76,3
15965,17,4,845.64,0
15967,23,2,418.83,3
15969,3,3,666.1,3
15970,304,1,314.1,2
15971,18,12,4194.9,1
15973,367,1,307.82000000000005,2
15974,39,7,3442.15,0
15975,84,1,371.01,2
15976,165,2,430.94,2
15977,17,2,1054.73,3
15978,77,1,1098.78,2
15980,89,3,2398.86,0
15981,25,8,3408.48,1
15983,22,4,1475.02,0
15984,3,10,2837.67,1
15985,123,2,1142.42,0
15986,30,1,168.12,3
15987,12,6,1097.94,0
15988,19,1,158.03,3
15990,44,2,792.11,0
15992,4,1,41.989999999999995,3
15993,9,7,2788.87,1
15994,55,1,427.07,2
15996,88,6,1024.73,0
15998,37,5,3089.97,0
16000,3,1,2002.5,3
16003,30,5,2235.37,0
16005,12,4,615.39,3
16006,211,1,101.4,2
16007,48,4,1701.94,0
16008,24,3,478.78,3
16009,22,4,992.71,0
16010,246,3,407.5,2
16011,8,16,3362.71,1
16012,35,3,1415.29,0
16013,4,44,31867.28,1
16014,38,3,662.38,0
16015,4,3,705.1,3
16016,3,8,1508.76,1
16017,47,1,211.88,2
16018,39,2,408.90000000000003,3
16019,47,9,3786.2400000000002,1
16020,17,3,851.01,3
16022,260,1,628.28,2
16023,46,3,719.81,0
16024,12,1,245.96,3
16025,30,1,439.65999999999997,3
16026,43,1,236.09,2
16027,92,6,769.62,0
16029,39,61,53990.25,1
16030,310,1,331.24,2
16031,92,2,508.99,2
16033,6,20,8816.4,1
16034,196,3,437.7,2
16036,87,2,758.92,0
16037,270,3,715.22,2
16038,8,3,471.78000000000003,3
16040,65,3,1313.55,0
16041,141,2,1695.8,0
16042,22,5,1197.27,0
16043,38,4,773.99,0
16045,120,4,1340.7,0
16048,373,2,256.44,2
16049,40,3,1111.79,0
16050,174,1,137.9,2
16052,54,1,362.06,2
16053,33,2,1454.35,0
16054,145,1,783.9,2
16055,221,1,134.8,2
16056,45,1,664.85,3
16057,16,7,2263.12,1
16059,66,6,1459.8600000000001,0
16062,10,4,1153.62,3
16063,260,1,335.32,2
16065,365,1,372.09,2
16066,17,5,1521.87,0
16070,22,2,852.15,3
16071,45,1,326.24,2
16072,288,1,584.3199999999999,2
16073,297,1,122.39999999999999,2
16076,3,10,2234.73,1
16078,284,1,79.2,2
16079,17,3,1352.0,0
16080,82,2,217.16,2
16081,56,5,2806.9,0
16083,101,2,1317.62,0
16084,299,1,436.18,2
16085,23,5,981.51,0
16086,59,5,1121.39,0
16091,155,2,315.06,2
16092,115,3,817.86,0
16093,107,1,17.0,2
16094,12,4,1078.23,0
16096,264,1,195.62,2
16097,240,1,185.04999999999998,2
16098,88,7,2005.63,0
16099,50,3,731.9,0
16101,71,1,1290.7,0
16102,42,3,1842.14,0
16103,7,6,1429.64,1
16104,62,1,302.36,2
16105,249,1,336.96,2
16106,66,1,108.38,2
16107,18,7,3064.36,1
16108,85,1,842.5,2
16109,219,2,611.88,2
16110,45,3,1337.48,0
16112,143,4,195.73999999999998,2
16113,183,1,161.38,2
16114,171,1,135.75000000000003,2
16115,10,8,1667.97,1
16116,212,1,612.78,2
16117,190,1,232.21,2
16119,8,2,423.36,3
16120,59,4,1309.14,0
16121,57,2,867.11,0
16122,73,4,684.4200000000001,0
16123,52,1,307.78,2
16124,317,1,249.0,2
16125,367,1,289.35,2
16126,29,4,6287.77,0
16127,39,1,656.25,3
16128,18,5,1880.22,0
16131,52,6,3506.54,0
16133,4,33,14329.09,1
16134,22,2,618.09,3
16135,263,1,517.55,2
16136,60,3,709.38,0
16139,19,3,635.41,3
16140,66,2,725.18,0
16141,88,1,620.4,2
16142,250,1,535.34,2
16143,3,6,2174.94,1
16144,247,1,175.2,2
16145,9,11,3799.4900000000002,1
16146,157,3,734.13,0
16147,134,1,375.0,2
16148,296,1,76.32000000000001,2
16149,5,2,280.52,3
16150,43,5,2053.02,0
16152,269,1,1829.04,2
16153,50,5,1824.23,0
16156,9,9,3122.04,1
16157,16,3,656.69,3
16159,282,1,348.2,2
16160,65,2,1025.44,0
16161,2,19,5575.56,1
16162,252,1,37.4,2
16163,232,2,856.6,2
16164,17,3,822.48,3
16168,11,27,3787.6,1
16169,8,4,1822.97,0
16170,51,6,1845.1,0
16171,59,1,73.2,2
16172,95,5,1140.21,0
16173,16,6,1418.32,0
16174,126,3,1009.5500000000001,0
16175,94,4,1037.59,0
16177,50,1,331.95,2
16178,138,1,197.9,2
16179,61,1,215.83,2
16180,100,8,10254.18,0
16181,73,1,305.54,2
16182,72,4,6617.65,0
16183,67,1,338.71000000000004,2
16184,64,6,1158.79,0
16185,17,2,529.41,3
16186,23,12,4006.94,1
16187,32,15,6871.49,1
16188,45,4,981.86,0
16189,16,2,215.48,3
16190,40,1,215.08,2
16191,3,13,5180.52,1
16193,237,1,314.45,2
16198,75,1,400.68100000000004,2
16200,4,2,1080.6200000000001,3
16201,3,4,1863.47,1
16202,361,1,365.27,2
16203,59,4,592.9,0
16204,23,1,405.71,3
16205,31,4,754.78,0
16206,55,4,537.0600000000001,0
16207,25,1,394.38,3
16208,45,2,664.26,0
16209,89,5,2262.62,0
16210,2,17,17821.9,1
16211,89,1,547.02,2
16212,19,2,690.34,3
16213,79,1,159.0,2
16214,171,3,1062.75,0
16215,81,1,242.35,2
16216,267,1,749.9300000000001,2
16217,235,2,304.25,2
16218,30,7,3084.68,0
16221,37,3,864.86,0
16222,318,1,846.72,2
16224,57,4,1295.3,0
16225,45,5,1096.32,0
16226,203,3,255.12,2
16227,225,1,314.22,2
16229,87,2,1010.6,0
16230,190,2,542.03,2
16232,44,4,990.88,0
16233,71,3,536.6800000000001,0
16235,41,4,857.31,0
16236,78,1,432.2,2
16239,57,2,414.2,2
16240,24,2,3428.8,0
16241,10,13,2607.87,1
16242,8,7,3603.21,1
16243,34,2,324.1,3
16244,212,2,1522.75,0
16245,24,3,1377.71,0
16247,170,1,114.56,2
16248,62,1,152.94,2
16249,53,5,1800.07,0
16250,261,2,389.44,2
16253,67,2,3683.86,0
16255,17,8,2619.91,1
16256,267,1,752.4300000000001,2
16257,177,1,21.95,2
16258,45,5,4800.31,0
16260,51,1,1035.45,0
16261,17,4,746.83,3
16265,9,9,5347.0,1
16266,74,7,861.89,0
16268,71,2,577.7,2
16270,353,1,1141.24,2
16271,16,4,1414.24,0
16272,117,1,411.7,2
16274,373,1,337.75,2
16275,197,1,559.87,2
16276,177,1,810.6000000000001,2
16278,100,1,346.38,2
16279,21,3,1509.58,0
16281,72,1,2062.06,0
16282,340,1,168.3,2
16283,6,5,1569.11,1
16284,31,2,823.97,3
16287,170,1,142.5,2
16292,122,1,302.25,2
16293,22,10,2248.9900000000002,1
16295,10,4,1328.55,0
16297,269,1,301.9,2
16298,23,3,598.2,3
16302,127,1,233.22,2
16303,26,3,5360.63,0
16305,139,1,361.21999999999997,2
16306,214,6,632.27,0
16309,106,2,706.57,2
16311,18,2,616.26,3
16313,3,2,274.15000000000003,3
16315,331,1,226.37,2
16316,64,8,2438.91,0
16317,120,3,1341.65,0
16318,35,1,328.15,3
16319,218,1,404.40000000000003,2
16320,172,2,1038.46,0
16321,72,5,373.65000000000003,0
16322,1,2,326.75,3
16323,196,1,207.50000000000003,2
16324,128,3,428.68,2
16325,47,3,594.24,0
16326,6,14,3075.01,1
16327,14,6,3813.62,1
16330,18,3,251.91,3
16332,28,7,1593.2,0
16333,8,17,7709.280000000001,1
16337,37,1,151.05,2
16338,157,1,214.79999999999998,2
16339,284,1,109.95,2
16340,107,1,549.07,2
16341,25,4,1971.87,0
16342,75,4,286.46,0
16343,16,2,370.47999999999996,3
16344,158,1,101.10000000000001,2
16345,44,1,475.41,3
16347,11,2,887.65,3
16348,32,7,1467.11,0
16349,291,1,53.5,2
16350,21,4,1116.47,0
16351,333,1,153.9,2
16352,18,2,494.44,3
16353,4,23,6675.71,1
16354,63,2,395.8,2
16356,198,3,211.77,2
16357,33,3,658.88,0
16358,1,4,2027.5,1
16359,7,9,1500.92,1
16360,5,6,3512.53,1
16361,10,4,896.66,3
16362,32,5,734.77,0
16363,53,1,109.36000000000001,2
16364,12,2,707.04,3
16365,18,9,1540.42,1
16366,19,1,327.3,3
16367,37,2,804.49,0
16368,2,2,497.43,3
16369,18,3,1551.58,0
16370,82,4,1320.56,0
16372,33,2,367.93,3
16374,66,2,465.08,2
16376,9,2,987.01,3
16377,267,1,106.2,2
16378,247,3,362.95,2
16379,4,4,2157.4,1
16380,61,1,1780.59,0
16383,75,2,668.36,0
16384,90,2,584.5,2
16385,60,3,555.89,0
16386,29,2,317.2,3
16387,323,1,94.36,2
16389,53,4,1324.47,0
16392,270,1,221.19,2
16393,2,13,3046.21,1
16394,57,5,1555.34,0
16395,61,5,1486.9,0
16398,154,2,1665.85,0
16399,19,2,406.77,3
16400,95,1,303.93,2
16401,1,12,4098.32,1
16402,265,2,299.6,2
16403,312,1,177.5,2
16404,70,1,443.05,2
16405,302,2,167.25,2
16406,19,1,163.07,3
16407,13,10,2126.93,1
16409,36,5,2028.88,0
16411,19,2,214.65,3
16412,54,1,151.83,2
16413,57,1,262.2,2
16414,22,2,126.25,3
16415,44,1,210.35,2
16416,27,3,1051.4,0
16418,45,3,675.27,0
16419,113,6,972.23,0
16422,17,51,32322.8,1
16423,25,1,346.12,3
16424,191,1,133.56,2
16425,302,1,302.7,2
16426,2,10,1908.25,1
16427,263,2,241.06,2
16429,106,1,4.95,2
16430,57,1,300.85,2
16431,213,3,642.81,2
16432,64,1,287.4,2
16433,28,1,184.26,3
16434,29,7,1522.25,0
16438,6,5,798.35,3
16440,8,5,3640.67,1
16441,67,2,381.2,2
16442,2,3,616.79,3
16444,46,4,654.67,0
16445,34,1,230.51,3
16446,206,1,2.9,2
16447,136,1,259.01,2
16448,198,1,188.89000000000001,2
16449,198,2,707.69,2
16450,150,1,311.92,2
16451,88,1,266.97,2
16454,64,1,5.9,2
16455,64,7,1841.18,0
16456,99,5,2158.37,0
16457,218,1,208.36,2
16458,3,18,3482.7400000000002,1
16460,28,3,814.72,0
16461,178,1,151.42,2
16462,74,3,136.0,2
16463,21,4,1422.4,0
16464,20,3,1314.68,0
16466,34,7,1603.46,0
16468,74,1,74.9,2
16469,24,4,650.43,0
16470,52,4,762.39,0
16471,275,1,223.95000000000002,2
16473,165,3,316.11,2
16474,7,7,1871.3400000000001,1
16475,144,3,459.3,2
16477,64,7,2494.46,0
16478,25,3,331.0,3
16479,10,2,300.83,3
16480,76,1,769.29,2
16482,16,1,220.62,3
16483,192,1,139.35,2
16484,174,2,404.3,2
16485,77,1,363.65,2
16488,33,3,418.9,3
16491,47,1,731.5,3
16493,80,4,1351.63,0
